time,1th model,2th model,3th model,4th model,5th model,6th model,7th model,8th model,9th model,10th model,11th model,y_test
2019-05-30 00:00:00,2.4110958576202393,8.348465919494629,11.323107719421387,11.061431884765625,-10.746615409851074,2.430067300796509,1.3411314487457275,6.910527229309082,6.762607574462891,17.12789535522461,12.076627731323242,10.0
2019-05-30 01:00:00,25.070209503173828,34.12472915649414,30.617111206054688,45.99414825439453,-2.4739818572998047,23.25797462463379,14.45689582824707,27.865114212036133,32.77181625366211,51.71105194091797,37.79962158203125,43.0
2019-05-30 02:00:00,71.43155670166016,85.28361511230469,63.360477447509766,106.06298828125,28.090944290161133,62.049407958984375,55.67198181152344,73.73502349853516,92.62683868408203,101.62654876708984,85.78954315185547,81.0
2019-05-30 03:00:00,125.12635803222656,144.54148864746094,108.44461822509766,158.2861785888672,81.28125762939453,107.10191345214844,112.16014099121094,126.13355255126953,158.93991088867188,155.09780883789062,136.7017059326172,167.0
2019-05-30 04:00:00,172.43978881835938,191.06085205078125,151.5006561279297,206.36431884765625,115.5211181640625,147.2621612548828,155.38302612304688,167.0497283935547,205.2855682373047,208.25271606445312,176.89520263671875,208.0
2019-05-30 05:00:00,214.75155639648438,239.18946838378906,183.7152557373047,255.15106201171875,156.05282592773438,185.8384246826172,191.41232299804688,203.73837280273438,245.94410705566406,254.12774658203125,212.61129760742188,258.0
2019-05-30 06:00:00,250.7989959716797,283.69256591796875,211.0226593017578,298.7927551269531,199.2512664794922,212.08045959472656,230.6719512939453,235.48146057128906,285.3756408691406,289.23046875,242.84361267089844,277.0
2019-05-30 07:00:00,266.8993225097656,307.2706604003906,231.16978454589844,321.66705322265625,242.70159912109375,219.54872131347656,264.1580810546875,250.36172485351562,298.3025207519531,303.4252014160156,251.45852661132812,289.0
2019-05-30 08:00:00,258.72650146484375,296.7665710449219,232.5814666748047,300.9722595214844,266.4694519042969,206.28286743164062,273.6061096191406,239.93040466308594,280.40704345703125,290.3009948730469,236.72927856445312,203.0
2019-05-30 09:00:00,231.3716278076172,269.0359802246094,216.38946533203125,260.6763000488281,242.4679412841797,180.44866943359375,250.86270141601562,212.70703125,243.28839111328125,256.625244140625,207.1763458251953,185.0
2019-05-30 10:00:00,189.1287841796875,228.3999481201172,190.64993286132812,205.60946655273438,202.8105926513672,145.08546447753906,212.96096801757812,171.38633728027344,193.8260498046875,210.03298950195312,162.4354705810547,122.0
2019-05-30 11:00:00,131.7028045654297,172.69189453125,156.7168426513672,134.994384765625,150.40371704101562,97.46656036376953,165.62709045410156,120.5699234008789,135.50234985351562,147.9351806640625,113.18427276611328,67.0
2019-05-30 12:00:00,70.61044311523438,98.54639434814453,113.61736297607422,63.30966567993164,89.71046447753906,57.17436599731445,106.07975769042969,67.7872543334961,69.2742919921875,82.88068389892578,61.227046966552734,27.0
2019-05-30 13:00:00,27.58820343017578,37.36528778076172,70.9934310913086,18.60710906982422,40.077537536621094,25.8797550201416,49.55471420288086,31.507587432861328,21.46771240234375,34.278533935546875,25.653316497802734,9.0
2019-05-30 14:00:00,8.255887985229492,12.375359535217285,40.84970474243164,-1.3605496883392334,9.526540756225586,4.89178991317749,17.122997283935547,11.252494812011719,7.701909065246582,11.391173362731934,12.046669960021973,2.0
2019-05-30 15:00:00,-1.1095302104949951,4.727987766265869,10.922647476196289,4.293461799621582,-7.049906253814697,-4.301112174987793,7.169816017150879,18.46510124206543,10.404465675354004,12.438634872436523,10.768844604492188,1.0
2019-05-30 16:00:00,2.1765947341918945,10.3612642288208,17.5457763671875,22.071510314941406,-5.731926441192627,3.2184157371520996,12.826688766479492,33.425209045410156,22.667654037475586,26.454755783081055,25.34438705444336,9.0
2019-05-30 17:00:00,14.305303573608398,31.859312057495117,33.62275695800781,61.53302001953125,4.272424221038818,19.410619735717773,31.76548194885254,61.84508514404297,54.959346771240234,55.1928825378418,55.232093811035156,16.0
2019-05-30 18:00:00,46.4283332824707,66.73564147949219,58.531776428222656,108.12026977539062,33.139522552490234,48.089759826660156,65.84209442138672,92.74307250976562,97.66445922851562,92.59759521484375,88.38677215576172,24.0
2019-05-30 19:00:00,82.64649963378906,99.93355560302734,85.46533966064453,150.51705932617188,68.31037902832031,80.46419525146484,105.0710220336914,121.2190170288086,132.6472930908203,129.21160888671875,125.95713806152344,52.0
2019-05-30 20:00:00,120.11875915527344,131.09707641601562,112.57096099853516,190.246826171875,100.63785552978516,111.98760986328125,137.5194854736328,145.4217987060547,162.05543518066406,160.9495391845703,162.81809997558594,139.0
2019-05-30 21:00:00,158.605712890625,163.24415588378906,137.2821807861328,223.74990844726562,133.4822540283203,136.5310821533203,165.93988037109375,164.55023193359375,192.2750244140625,186.47598266601562,189.4356231689453,295.0
2019-05-30 22:00:00,188.81446838378906,187.35389709472656,152.5231475830078,234.66839599609375,165.81387329101562,149.19692993164062,186.26559448242188,171.9593048095703,209.50259399414062,198.85658264160156,197.54806518554688,308.0
2019-05-30 23:00:00,195.59571838378906,190.32522583007812,158.90663146972656,217.06072998046875,185.89810180664062,145.284912109375,186.89749145507812,162.177978515625,197.66798400878906,188.49049377441406,187.20228576660156,237.0
2019-05-31 00:00:00,171.65919494628906,167.3577117919922,148.0623016357422,185.09194946289062,179.00949096679688,127.86210632324219,169.6595001220703,136.66046142578125,167.16949462890625,164.3004913330078,162.3956298828125,234.0
2019-05-31 01:00:00,122.0880355834961,132.7875518798828,125.95965576171875,139.2938995361328,149.6354217529297,103.6338119506836,138.7952117919922,108.4362564086914,129.6023406982422,127.4676284790039,126.43045806884766,178.0
2019-05-31 02:00:00,67.67862701416016,88.0173568725586,99.00001525878906,82.13465881347656,107.29591369628906,67.56841278076172,104.13606262207031,79.66121673583984,85.72097778320312,82.33565521240234,86.53699493408203,114.0
2019-05-31 03:00:00,23.433034896850586,49.618038177490234,64.22229766845703,36.789852142333984,63.83094024658203,38.85222625732422,68.18672180175781,48.300907135009766,48.56386947631836,45.53019714355469,45.12507629394531,58.0
2019-05-31 04:00:00,2.985048532485962,20.307161331176758,36.329959869384766,5.465214729309082,30.88206672668457,16.966819763183594,35.75148391723633,23.591772079467773,20.481367111206055,20.788164138793945,20.3819580078125,24.0
2019-05-31 05:00:00,-1.688150405883789,7.0610809326171875,20.006826400756836,-2.211963415145874,9.617941856384277,3.901158094406128,14.087198257446289,10.096741676330566,8.07462215423584,8.821288108825684,10.698976516723633,5.0
2019-05-31 06:00:00,0.4265386164188385,6.453580379486084,11.404282569885254,8.066487312316895,-7.531508445739746,-0.5554648637771606,-0.2584790587425232,7.482453346252441,4.8999199867248535,13.834653854370117,9.155529022216797,8.0
2019-05-31 07:00:00,15.017923355102539,29.981569290161133,24.952293395996094,32.979251861572266,-0.8095803260803223,9.8965425491333,9.852356910705566,20.199399948120117,21.824373245239258,40.23513412475586,26.92876625061035,38.0
2019-05-31 08:00:00,54.106754302978516,77.27405548095703,52.0759391784668,81.1158218383789,23.11562728881836,35.66645050048828,40.34672164916992,57.45552062988281,71.35091400146484,81.76139068603516,66.56428527832031,87.0
2019-05-31 09:00:00,103.59259033203125,134.08956909179688,91.15408325195312,128.47250366210938,67.19010162353516,68.83457946777344,95.39922332763672,103.43327331542969,126.72058868408203,127.61344909667969,110.03889465332031,153.0
2019-05-31 10:00:00,150.87161254882812,178.3128204345703,128.92138671875,170.83265686035156,102.99067687988281,103.56482696533203,137.52479553222656,140.29844665527344,166.64495849609375,172.65609741210938,145.19142150878906,209.0
2019-05-31 11:00:00,193.1707305908203,224.53172302246094,159.5513458251953,214.7018280029297,136.0817413330078,137.87081909179688,170.33294677734375,173.72213745117188,202.8288116455078,215.73509216308594,179.71002197265625,203.0
2019-05-31 12:00:00,232.5655975341797,267.90185546875,186.0941925048828,254.8943634033203,170.12850952148438,166.39755249023438,207.34918212890625,203.672119140625,243.89527893066406,250.6516876220703,205.65731811523438,227.0
2019-05-31 13:00:00,255.59934997558594,291.7713317871094,205.9259490966797,281.30914306640625,201.4398956298828,181.3391571044922,243.46078491210938,220.26907348632812,264.82025146484375,269.9172668457031,216.8831787109375,259.0
2019-05-31 14:00:00,251.731689453125,283.16021728515625,214.14913940429688,264.191650390625,217.31411743164062,174.0041046142578,255.72561645507812,212.9517059326172,253.13543701171875,260.29998779296875,207.06100463867188,236.0
2019-05-31 15:00:00,224.56777954101562,255.06222534179688,201.42398071289062,226.65090942382812,202.53297424316406,153.05824279785156,236.3444366455078,188.96621704101562,219.62669372558594,230.50244140625,183.2611846923828,217.0
2019-05-31 16:00:00,176.939208984375,215.2898406982422,178.12303161621094,174.14755249023438,167.82106018066406,120.4217300415039,198.35105895996094,152.27589416503906,172.7406005859375,185.54409790039062,143.8777313232422,143.0
2019-05-31 17:00:00,119.07711029052734,160.0517578125,147.146484375,109.27410888671875,123.49993896484375,78.0008316040039,149.3756103515625,106.50153350830078,117.88603973388672,129.2252960205078,98.92798614501953,91.0
2019-05-31 18:00:00,58.18347930908203,90.22544860839844,104.01045227050781,47.140838623046875,70.70130157470703,42.827457427978516,91.3237075805664,56.919368743896484,56.24564743041992,66.9392318725586,52.55363082885742,44.0
2019-05-31 19:00:00,20.933809280395508,33.75841522216797,63.727569580078125,7.775634288787842,27.492185592651367,15.194843292236328,38.04265594482422,25.144296646118164,12.142580032348633,25.001482009887695,21.118389129638672,20.0
2019-05-31 20:00:00,4.149145603179932,10.783136367797852,33.43556594848633,-5.488099098205566,5.967503070831299,1.9612737894058228,12.34738540649414,10.276360511779785,4.2615647315979,4.939654350280762,9.550310134887695,3.0
2019-05-31 21:00:00,-0.9279291033744812,3.758540153503418,9.782330513000488,4.472139358520508,-5.697431564331055,-2.089463710784912,2.1171841621398926,9.50212287902832,4.483050346374512,10.088637351989746,8.161099433898926,9.0
2019-05-31 22:00:00,2.9424235820770264,11.45058822631836,16.683734893798828,17.84578514099121,-3.383042335510254,2.7917745113372803,7.8304619789123535,19.060529708862305,16.983184814453125,27.34566307067871,20.259138107299805,37.0
2019-05-31 23:00:00,16.760881423950195,38.819091796875,35.47165298461914,53.502418518066406,7.414742469787598,16.600873947143555,27.91105842590332,44.728187561035156,52.26820755004883,60.063140869140625,47.92917251586914,83.0
2019-06-01 00:00:00,52.45243453979492,82.79794311523438,62.69598388671875,98.61327362060547,35.6654052734375,42.681060791015625,69.21839904785156,82.03913879394531,101.12638092041016,99.60806274414062,82.40748596191406,175.0
2019-06-01 01:00:00,92.17613983154297,118.54537200927734,89.35208892822266,136.04518127441406,65.98137664794922,71.18435668945312,108.96762084960938,113.05856323242188,138.37030029296875,140.10964965820312,112.6304931640625,217.0
2019-06-01 02:00:00,133.6328582763672,153.56869506835938,112.22852325439453,175.64137268066406,96.34921264648438,100.02320098876953,141.1805419921875,143.83447265625,170.49688720703125,176.475341796875,144.9923095703125,245.99999999999997
2019-06-01 03:00:00,174.16123962402344,189.67832946777344,133.06993103027344,213.47592163085938,124.88735961914062,124.93871307373047,172.96424865722656,166.06643676757812,202.8632354736328,204.8963623046875,172.33270263671875,264.0
2019-06-01 04:00:00,204.3759765625,216.6387939453125,148.90237426757812,232.8431396484375,151.02764892578125,138.753173828125,199.3458709716797,178.6492919921875,221.85733032226562,219.60369873046875,188.60397338867188,292.0
2019-06-01 05:00:00,210.6111297607422,218.41970825195312,156.3070068359375,215.65016174316406,166.02734375,135.5032196044922,206.07862854003906,171.80213928222656,211.15225219726562,209.37855529785156,181.52525329589844,211.0
2019-06-01 06:00:00,185.66725158691406,193.36636352539062,144.4602813720703,182.79156494140625,154.3075408935547,119.79373168945312,186.62403869628906,147.53811645507812,181.25730895996094,184.87709045410156,158.49276733398438,126.99999999999999
2019-06-01 07:00:00,133.44667053222656,154.0971221923828,124.0047607421875,133.43118286132812,125.94148254394531,93.89875793457031,154.33033752441406,116.1839370727539,141.55789184570312,143.8721466064453,121.52316284179688,119.0
2019-06-01 08:00:00,74.6181640625,103.31645202636719,96.27069091796875,75.34134674072266,87.5815200805664,60.94301223754883,115.8099594116211,80.04012298583984,92.29322052001953,93.63282012939453,80.58463287353516,99.0
2019-06-01 09:00:00,26.140018463134766,56.00225830078125,65.3486099243164,29.665302276611328,50.523197174072266,36.14838790893555,69.26831817626953,45.03923416137695,44.72018051147461,48.39216613769531,45.158164978027344,57.0
2019-06-01 10:00:00,3.1356096267700195,20.875490188598633,36.46141052246094,2.3735527992248535,22.486465454101562,15.837006568908691,29.79024314880371,20.401153564453125,14.806684494018555,21.02211570739746,19.87532615661621,21.0
2019-06-01 11:00:00,-2.7012853622436523,5.400784492492676,17.63226318359375,-4.054177761077881,7.535425186157227,2.859727382659912,9.396504402160645,8.780974388122559,6.159358978271484,6.806060314178467,9.841230392456055,5.0
2019-06-01 12:00:00,3.1814568042755127,9.259488105773926,13.368389129638672,12.308272361755371,-10.941461563110352,5.633505344390869,2.3613266944885254,13.576096534729004,8.628108978271484,25.333894729614258,16.779024124145508,9.0
2019-06-01 13:00:00,27.339759826660156,36.7161750793457,34.39905548095703,48.67262649536133,0.7617014646530151,30.4826602935791,19.75515365600586,41.438114166259766,38.59858322143555,67.15003967285156,45.8865852355957,32.0
2019-06-01 14:00:00,74.43429565429688,88.00162506103516,68.61138916015625,109.3521728515625,37.786930084228516,70.50825500488281,68.35861206054688,88.23067474365234,99.36859893798828,120.86202239990234,93.81344604492188,97.0
2019-06-01 15:00:00,127.75753784179688,149.0930938720703,112.63570404052734,160.6128387451172,92.29765319824219,113.80748748779297,127.03282165527344,139.43276977539062,163.81259155273438,175.91505432128906,144.5033721923828,170.0
2019-06-01 16:00:00,173.9847412109375,194.62742614746094,153.7177734375,205.67935180664062,132.3696746826172,153.33779907226562,173.9073486328125,181.3747100830078,210.56167602539062,228.3026580810547,184.39320373535156,209.0
2019-06-01 17:00:00,215.20846557617188,240.8540802001953,185.32611083984375,251.2271728515625,171.1183319091797,190.93235778808594,208.64053344726562,216.84608459472656,250.34536743164062,271.29876708984375,219.2522430419922,243.0
2019-06-01 18:00:00,249.6999969482422,280.13995361328125,211.54574584960938,292.0509033203125,210.471923828125,214.28904724121094,244.3428192138672,245.51046752929688,287.9635009765625,305.6885681152344,245.2729034423828,265.0
2019-06-01 19:00:00,263.9335021972656,298.6017150878906,230.21620178222656,311.5381164550781,246.46420288085938,220.1960906982422,274.5777282714844,256.4515075683594,299.42547607421875,319.4749755859375,249.84646606445312,284.0
2019-06-01 20:00:00,255.4641571044922,287.00439453125,232.55545043945312,288.3884582519531,260.45318603515625,206.9620819091797,279.65960693359375,245.7740478515625,282.1708984375,305.78411865234375,234.9979248046875,244.0
2019-06-01 21:00:00,228.8528594970703,260.1395263671875,216.25552368164062,250.73272705078125,237.36654663085938,181.8102264404297,256.3964538574219,219.558349609375,246.1768035888672,271.2627258300781,208.19680786132812,202.0
2019-06-01 22:00:00,188.2058563232422,221.16339111328125,191.9037628173828,199.16000366210938,202.59405517578125,148.3359832763672,219.4882049560547,180.7110595703125,198.34471130371094,224.78302001953125,166.84579467773438,159.0
2019-06-01 23:00:00,132.29405212402344,167.76210021972656,160.4029541015625,132.8112030029297,156.20765686035156,105.90161895751953,175.64212036132812,132.83045959472656,142.1467742919922,165.0959930419922,117.45767974853516,103.0
2019-06-02 00:00:00,72.37579345703125,96.282958984375,119.1031265258789,64.0862808227539,98.44440460205078,63.70450973510742,116.36572265625,79.3449478149414,75.2794418334961,101.65520477294922,66.4144058227539,57.0
2019-06-02 01:00:00,28.69261360168457,38.276466369628906,78.09484100341797,20.499990463256836,47.34740447998047,30.959747314453125,55.43937301635742,40.197837829589844,28.27857780456543,44.3119010925293,29.873046875,26.0
2019-06-02 02:00:00,9.178237915039062,13.248876571655273,46.38322448730469,-0.7428547739982605,13.328031539916992,7.061601161956787,19.65826988220215,18.016212463378906,8.410704612731934,17.661516189575195,13.80086612701416,4.0
2019-06-02 03:00:00,0.735765278339386,6.580006122589111,9.902525901794434,8.030714988708496,-9.827421188354492,-0.44152364134788513,1.9146039485931396,10.606650352478027,7.735323429107666,17.186220169067383,15.257225036621094,9.0
2019-06-02 04:00:00,15.49020767211914,32.05541229248047,24.98255157470703,38.450904846191406,-4.210850238800049,13.845909118652344,14.029760360717773,32.77078628540039,28.895843505859375,44.29669952392578,38.047874450683594,35.0
2019-06-02 05:00:00,55.0649299621582,79.56869506835938,53.8541374206543,95.2714614868164,18.398393630981445,42.566864013671875,47.59880065917969,67.60259246826172,74.74590301513672,87.78121185302734,73.41712188720703,89.0
2019-06-02 06:00:00,104.94204711914062,137.30662536621094,92.88298034667969,147.27012634277344,64.60401153564453,82.68950653076172,98.93345642089844,108.41360473632812,130.21380615234375,134.2169189453125,112.7420654296875,164.0
2019-06-02 07:00:00,152.05836486816406,180.90170288085938,130.6732635498047,190.45071411132812,113.37977600097656,119.80590057373047,149.7747039794922,144.5875244140625,177.32656860351562,177.72735595703125,146.7266082763672,204.0
2019-06-02 08:00:00,194.34600830078125,224.8692626953125,160.79443359375,235.0440216064453,150.00221252441406,155.74417114257812,185.74526977539062,174.96929931640625,215.18389892578125,217.62539672851562,175.81532287597656,244.0
2019-06-02 09:00:00,233.63063049316406,263.0159912109375,186.4967803955078,274.7021789550781,184.8260040283203,180.8130340576172,217.95477294921875,197.2444305419922,250.27427673339844,250.54177856445312,197.81797790527344,267.0
2019-06-02 10:00:00,256.4895324707031,282.11126708984375,205.106689453125,292.15557861328125,215.6820831298828,190.99356079101562,241.25469970703125,207.7037353515625,259.8752746582031,262.8013000488281,202.3849639892578,289.0
2019-06-02 11:00:00,252.35638427734375,271.680908203125,210.39199829101562,269.8770751953125,227.989501953125,181.13275146484375,243.9076690673828,197.69094848632812,246.2694091796875,251.09591674804688,190.6964111328125,243.0
2019-06-02 12:00:00,225.33197021484375,244.41018676757812,196.03317260742188,233.31069946289062,215.27662658691406,160.95301818847656,225.31118774414062,176.25143432617188,215.1612548828125,223.78579711914062,169.08946228027344,212.0
2019-06-02 13:00:00,177.7784881591797,206.6371612548828,172.81361389160156,182.66116333007812,185.3314971923828,129.79437255859375,192.5242156982422,146.05149841308594,172.40589904785156,183.7869110107422,136.79234313964844,157.0
2019-06-02 14:00:00,120.10043334960938,153.792724609375,141.6646728515625,117.678466796875,143.4119415283203,88.20508575439453,153.53797912597656,105.69197082519531,119.72422790527344,130.478271484375,96.36380004882812,98.0
2019-06-02 15:00:00,59.192543029785156,86.53413391113281,100.20589447021484,54.68621063232422,88.44803619384766,51.32497024536133,96.47816467285156,62.813804626464844,61.693363189697266,73.04802703857422,56.75873565673828,56.0
2019-06-02 16:00:00,21.55754852294922,34.72796630859375,60.923954010009766,13.29483413696289,40.957035064697266,22.597518920898438,45.427146911621094,30.189395904541016,21.431591033935547,31.561351776123047,24.731481552124023,21.0
2019-06-02 17:00:00,4.524662017822266,11.190213203430176,32.759254455566406,-3.4550840854644775,10.319925308227539,3.9392032623291016,16.0093936920166,10.89929485321045,6.796223163604736,8.958321571350098,12.524027824401855,6.0
2019-06-02 18:00:00,0.5683267116546631,6.428956031799316,10.299094200134277,7.679420471191406,-9.847674369812012,0.4289860427379608,2.0758707523345947,10.03797721862793,7.078183650970459,18.91838836669922,14.4586820602417,7.0
2019-06-02 19:00:00,14.055093765258789,31.641706466674805,24.29989242553711,36.367488861083984,-3.36138916015625,14.071314811706543,14.84115219116211,32.322200775146484,27.46382713317871,45.884159088134766,34.80049133300781,36.0
2019-06-02 20:00:00,51.76705551147461,77.87483215332031,50.890254974365234,89.35690307617188,19.05075454711914,41.36137008666992,45.04620361328125,65.2629165649414,71.80538940429688,88.16133117675781,66.62521362304688,104.0
2019-06-02 21:00:00,100.28770446777344,133.69178771972656,87.6451644897461,141.44207763671875,62.820159912109375,78.10066223144531,93.82080078125,104.4305648803711,127.20232391357422,133.9049072265625,103.45616149902344,167.0
2019-06-02 22:00:00,147.13229370117188,176.83514404296875,122.33414459228516,182.8405303955078,109.51946258544922,112.6070556640625,140.822021484375,139.76199340820312,172.83880615234375,178.55288696289062,134.99761962890625,206.0
